,country,year,sex,suicides_rate
3723,Seychelles,2008,male,39.07
3724,Seychelles,2009,female,0.0
3725,Seychelles,2009,male,43.81
3726,Seychelles,2010,female,0.0
3727,Seychelles,2010,male,51.989999999999995
3728,Seychelles,2011,female,0.0
3729,Seychelles,2011,male,51.34
3730,Seychelles,2012,female,0.0
3731,Seychelles,2012,male,33.5
3732,Seychelles,2013,female,0.0
3733,Seychelles,2013,male,131.4
3734,Seychelles,2014,female,20.54
3735,Seychelles,2014,male,22.79
3736,Seychelles,2015,female,16.79
3737,Seychelles,2015,male,64.46000000000001
3738,Singapore,1985,female,131.49
3739,Singapore,1985,male,221.86999999999998
3740,Singapore,1986,female,161.67
3741,Singapore,1986,male,162.93999999999997
3742,Singapore,1987,female,109.93
3743,Singapore,1987,male,163.63000000000002
3744,Singapore,1988,female,137.47
3745,Singapore,1988,male,222.72
3746,Singapore,1989,female,163.16
3747,Singapore,1989,male,190.95
3748,Singapore,1990,female,118.25
3749,Singapore,1990,male,153.78
3750,Singapore,1991,female,99.4
3751,Singapore,1991,male,129.98
3752,Singapore,1992,female,92.3
3753,Singapore,1992,male,113.12000000000002
3754,Singapore,1993,female,83.7
3755,Singapore,1993,male,151.44000000000003
3756,Singapore,1994,female,97.16999999999999
3757,Singapore,1994,male,149.68
3758,Singapore,1995,female,99.12
3759,Singapore,1995,male,183.64000000000001
3760,Singapore,1996,female,74.39
3761,Singapore,1996,male,134.55
3762,Singapore,1997,female,66.19000000000001
3763,Singapore,1997,male,140.46
3764,Singapore,1998,female,84.86
3765,Singapore,1998,male,130.49999999999997
3766,Singapore,1999,female,43.5
3767,Singapore,1999,male,122.95
3768,Singapore,2000,female,53.22
3769,Singapore,2000,male,111.12000000000002
3770,Singapore,2001,female,57.15999999999999
3771,Singapore,2001,male,110.64000000000001
3772,Singapore,2002,female,69.17
3773,Singapore,2002,male,103.22
3774,Singapore,2003,female,60.25000000000001
3775,Singapore,2003,male,112.49000000000001
3776,Singapore,2004,female,57.1
3777,Singapore,2004,male,110.37999999999998
3778,Singapore,2005,female,47.959999999999994
3779,Singapore,2005,male,132.37
3780,Singapore,2006,female,61.199999999999996
3781,Singapore,2006,male,87.55
3782,Singapore,2007,female,57.22
3783,Singapore,2007,male,108.53999999999999
3784,Singapore,2008,female,44.63
3785,Singapore,2008,male,105.62
3786,Singapore,2009,female,49.370000000000005
3787,Singapore,2009,male,100.21
3788,Singapore,2010,female,37.91
3789,Singapore,2010,male,91.32000000000001
3790,Singapore,2011,female,40.09
3791,Singapore,2011,male,76.86999999999999
3792,Singapore,2012,female,49.480000000000004
3793,Singapore,2012,male,92.14
3794,Singapore,2013,female,39.84
3795,Singapore,2013,male,98.03
3796,Singapore,2014,female,31.629999999999995
3797,Singapore,2014,male,100.14999999999998
3798,Singapore,2015,female,37.67
3799,Singapore,2015,male,71.62
3800,Slovakia,1992,female,35.059999999999995
3801,Slovakia,1992,male,179.17000000000004
3802,Slovakia,1993,female,30.660000000000004
3803,Slovakia,1993,male,164.68
3804,Slovakia,1994,female,25.229999999999997
3805,Slovakia,1994,male,159.81000000000003
3806,Slovakia,1995,female,28.859999999999996
3807,Slovakia,1995,male,169.83999999999997
3808,Slovakia,1996,female,24.559999999999995
3809,Slovakia,1996,male,149.94
3810,Slovakia,1997,female,25.919999999999998
3811,Slovakia,1997,male,138.18
3812,Slovakia,1998,female,20.060000000000002
3813,Slovakia,1998,male,141.78
3814,Slovakia,1999,female,22.46
3815,Slovakia,1999,male,149.62
3816,Slovakia,2000,female,29.92
3817,Slovakia,2000,male,150.16
3818,Slovakia,2001,female,25.41
3819,Slovakia,2001,male,146.47
3820,Slovakia,2002,female,24.200000000000003
3821,Slovakia,2002,male,167.57
3822,Slovakia,2003,female,21.68
3823,Slovakia,2003,male,147.48000000000002
3824,Slovakia,2004,female,22.88
3825,Slovakia,2004,male,128.01999999999998
3826,Slovakia,2005,female,20.240000000000002
3827,Slovakia,2005,male,145.13
3828,Slovakia,2006,female,0.0
3829,Slovakia,2006,male,0.0
3830,Slovakia,2007,female,0.0
3831,Slovakia,2007,male,0.0
3832,Slovakia,2008,female,18.07
3833,Slovakia,2008,male,116.13000000000001
3834,Slovakia,2009,female,11.530000000000001
3835,Slovakia,2009,male,127.55
3836,Slovakia,2010,female,19.160000000000004
3837,Slovakia,2010,male,124.52
3838,Slovakia,2012,female,12.45
3839,Slovakia,2012,male,117.03000000000002
3840,Slovakia,2013,female,16.5
3841,Slovakia,2013,male,127.41
3842,Slovakia,2014,female,16.43
3843,Slovakia,2014,male,116.39000000000001
3844,Slovenia,1995,female,80.08
3845,Slovenia,1995,male,313.78999999999996
3846,Slovenia,1996,female,84.19999999999999
3847,Slovenia,1996,male,336.9099999999999
3848,Slovenia,1997,female,71.17000000000002
3849,Slovenia,1997,male,338.93
3850,Slovenia,1998,female,85.45
3851,Slovenia,1998,male,328.15
3852,Slovenia,1999,female,75.31
3853,Slovenia,1999,male,318.04999999999995
3854,Slovenia,2000,female,89.31
3855,Slovenia,2000,male,314.81
3856,Slovenia,2001,female,75.55
3857,Slovenia,2001,male,347.84999999999997
3858,Slovenia,2002,female,62.650000000000006
3859,Slovenia,2002,male,291.65
3860,Slovenia,2003,female,73.38
3861,Slovenia,2003,male,303.18
3862,Slovenia,2004,female,82.66
3863,Slovenia,2004,male,215.82
3864,Slovenia,2005,female,62.470000000000006
3865,Slovenia,2005,male,274.94
3866,Slovenia,2006,female,65.11
3867,Slovenia,2006,male,282.76000000000005
3868,Slovenia,2007,female,57.65
3869,Slovenia,2007,male,233.79999999999998
3870,Slovenia,2008,female,46.92
3871,Slovenia,2008,male,216.17000000000002
3872,Slovenia,2009,female,52.169999999999995
3873,Slovenia,2009,male,216.54
3874,Slovenia,2010,female,39.15
3875,Slovenia,2010,male,226.43999999999997
3876,Slovenia,2011,female,47.22
3877,Slovenia,2011,male,234.44
3878,Slovenia,2012,female,41.559999999999995
3879,Slovenia,2012,male,238.18
3880,Slovenia,2013,female,47.39
3881,Slovenia,2013,male,235.62999999999997
3882,Slovenia,2014,female,34.13
3883,Slovenia,2014,male,206.23999999999998
3884,Slovenia,2015,female,47.14
3885,Slovenia,2015,male,217.67000000000002
3886,South Africa,1996,female,1.25
3887,South Africa,1996,male,6.779999999999999
3888,South Africa,1997,female,1.7000000000000002
3889,South Africa,1997,male,3.25
3890,South Africa,1998,female,1.7199999999999998
3891,South Africa,1998,male,5.9799999999999995
3892,South Africa,1999,female,2.35
3893,South Africa,1999,male,8.52
3894,South Africa,2000,female,1.6700000000000002
3895,South Africa,2000,male,7.87
3896,South Africa,2001,female,1.73
3897,South Africa,2001,male,10.7
3898,South Africa,2002,female,1.3299999999999998
3899,South Africa,2002,male,5.6499999999999995
3900,South Africa,2003,female,2.56
3901,South Africa,2003,male,6.68
3902,South Africa,2004,female,2.4799999999999995
3903,South Africa,2004,male,10.15
3904,South Africa,2005,female,3.6300000000000003
3905,South Africa,2005,male,11.66
3906,South Africa,2006,female,3.19
3907,South Africa,2006,male,14.729999999999999
3908,South Africa,2007,female,3.66
3909,South Africa,2007,male,8.459999999999999
3910,South Africa,2008,female,2.5
3911,South Africa,2008,male,11.639999999999999
3912,South Africa,2009,female,2.52
3913,South Africa,2009,male,8.19
3914,South Africa,2010,female,2.67
3915,South Africa,2010,male,10.42
3916,South Africa,2011,female,2.2600000000000002
3917,South Africa,2011,male,7.049999999999999
3918,South Africa,2012,female,2.5700000000000003
3919,South Africa,2012,male,10.99
3920,South Africa,2013,female,3.1399999999999992
3921,South Africa,2013,male,11.76
3922,South Africa,2014,female,2.77
3923,South Africa,2014,male,12.309999999999999
3924,South Africa,2015,female,2.3899999999999997
3925,South Africa,2015,male,10.610000000000001
3926,Spain,1985,female,26.080000000000002
3927,Spain,1985,male,88.85000000000001
3928,Spain,1986,female,26.7
3929,Spain,1986,male,93.13000000000001
3930,Spain,1987,female,27.830000000000002
3931,Spain,1987,male,94.31
3932,Spain,1988,female,29.200000000000003
3933,Spain,1988,male,98.08000000000003
3934,Spain,1989,female,27.790000000000003
3935,Spain,1989,male,98.69999999999999
3936,Spain,1990,female,29.27
3937,Spain,1990,male,99.97
3938,Spain,1991,female,28.16
3939,Spain,1991,male,93.68
3940,Spain,1992,female,23.96
3941,Spain,1992,male,95.05
3942,Spain,1993,female,25.29
3943,Spain,1993,male,95.55999999999999
3944,Spain,1994,female,24.87
3945,Spain,1994,male,99.44999999999999
3946,Spain,1995,female,24.919999999999998
3947,Spain,1995,male,98.89
3948,Spain,1996,female,27.960000000000004
3949,Spain,1996,male,98.57
3950,Spain,1997,female,27.830000000000002
3951,Spain,1997,male,103.48999999999998
3952,Spain,1998,female,24.12
3953,Spain,1998,male,99.91999999999999
3954,Spain,1999,female,25.11
3955,Spain,1999,male,93.97
3956,Spain,2000,female,24.740000000000002
3957,Spain,2000,male,97.47000000000001
3958,Spain,2001,female,22.53
3959,Spain,2001,male,89.86999999999999
3960,Spain,2002,female,23.230000000000004
3961,Spain,2002,male,92.41
3962,Spain,2003,female,23.19
3963,Spain,2003,male,93.29999999999998
3964,Spain,2004,female,23.93
3965,Spain,2004,male,88.7
3966,Spain,2005,female,22.599999999999998
3967,Spain,2005,male,85.05999999999999
3968,Spain,2006,female,19.33
3969,Spain,2006,male,80.53999999999999
3970,Spain,2007,female,20.2
3971,Spain,2007,male,78.74999999999999
3972,Spain,2008,female,19.57
3973,Spain,2008,male,78.94999999999999
3974,Spain,2009,female,18.720000000000002
3975,Spain,2009,male,79.3
3976,Spain,2010,female,16.01
3977,Spain,2010,male,71.42999999999999
3978,Spain,2011,female,17.320000000000004
3979,Spain,2011,male,71.27
3980,Spain,2012,female,18.65
3981,Spain,2012,male,78.23
3982,Spain,2013,female,22.229999999999997
3983,Spain,2013,male,79.09
3984,Spain,2014,female,22.430000000000003
3985,Spain,2014,male,81.92
3986,Spain,2015,female,21.24
3987,Spain,2015,male,76.14
3988,Sri Lanka,1985,female,143.30000000000004
3989,Sri Lanka,1985,male,415.4200000000001
3990,Sri Lanka,1986,female,123.49999999999999
3991,Sri Lanka,1986,male,406.3
3992,Sri Lanka,1996,female,85.67999999999999
3993,Sri Lanka,1996,male,310.03
3994,Sri Lanka,1997,female,113.69
3995,Sri Lanka,1997,male,358.41
3996,Sri Lanka,1998,female,92.88
3997,Sri Lanka,1998,male,358.27
3998,Sri Lanka,1999,female,100.75999999999998
3999,Sri Lanka,1999,male,344.48
4000,Sri Lanka,2000,female,92.78
4001,Sri Lanka,2000,male,334.51000000000005
4002,Sri Lanka,2001,female,70.89999999999999
4003,Sri Lanka,2001,male,287.16
4004,Sri Lanka,2002,female,65.34
4005,Sri Lanka,2002,male,274.07
4006,Sri Lanka,2003,female,67.33
4007,Sri Lanka,2003,male,285.42
4008,Sri Lanka,2006,female,66.75000000000001
4009,Sri Lanka,2006,male,261.98
4010,Suriname,1985,female,127.44999999999999
4011,Suriname,1985,male,343.39
4012,Suriname,1986,female,57.4
4013,Suriname,1986,male,154.59
4014,Suriname,1987,female,55.22999999999999
4015,Suriname,1987,male,196.46999999999997
4016,Suriname,1988,female,79.94
4017,Suriname,1988,male,129.78
4018,Suriname,1989,female,67.08
4019,Suriname,1989,male,145.04
4020,Suriname,1990,female,10.059999999999999
4021,Suriname,1990,male,204.03
4022,Suriname,1991,female,89.89000000000001
4023,Suriname,1991,male,125.57000000000001
4024,Suriname,1992,female,35.309999999999995
4025,Suriname,1992,male,102.65
4026,Suriname,1995,female,39.440000000000005
4027,Suriname,1995,male,143.08
4028,Suriname,1996,female,11.389999999999999
4029,Suriname,1996,male,72.88000000000001
4030,Suriname,1997,female,28.0
4031,Suriname,1997,male,87.69
4032,Suriname,1998,female,19.119999999999997
4033,Suriname,1998,male,82.83
4034,Suriname,1999,female,37.36
4035,Suriname,1999,male,179.34
4036,Suriname,2000,female,39.43
4037,Suriname,2000,male,88.49999999999999
4038,Suriname,2001,female,45.51
4039,Suriname,2001,male,172.57999999999998
4040,Suriname,2002,female,71.95999999999998
4041,Suriname,2002,male,142.26999999999998
4042,Suriname,2003,female,47.03999999999999
4043,Suriname,2003,male,198.95999999999998
4044,Suriname,2004,female,59.28
4045,Suriname,2004,male,142.82
4046,Suriname,2005,female,45.69
4047,Suriname,2005,male,165.48
4048,Suriname,2006,female,69.43
4049,Suriname,2006,male,228.82999999999998
4050,Suriname,2007,female,102.58999999999999
4051,Suriname,2007,male,253.55
4052,Suriname,2008,female,91.08
4053,Suriname,2008,male,325.73999999999995
4054,Suriname,2009,female,85.85000000000001
4055,Suriname,2009,male,283.86
4056,Suriname,2010,female,138.05999999999997
4057,Suriname,2010,male,287.23999999999995
4058,Suriname,2011,female,68.26
4059,Suriname,2011,male,285.05
4060,Suriname,2012,female,76.03999999999999
4061,Suriname,2012,male,378.07
4062,Suriname,2013,female,73.62
4063,Suriname,2013,male,213.18
4064,Suriname,2014,female,88.62
4065,Suriname,2014,male,268.71999999999997
4066,Sweden,1987,female,64.14
4067,Sweden,1987,male,166.76999999999998
4068,Sweden,1988,female,64.62999999999998
4069,Sweden,1988,male,167.04
4070,Sweden,1989,female,63.260000000000005
4071,Sweden,1989,male,175.07999999999998
4072,Sweden,1990,female,60.730000000000004
4073,Sweden,1990,male,161.32
4074,Sweden,1991,female,59.599999999999994
4075,Sweden,1991,male,157.94
4076,Sweden,1992,female,55.76
4077,Sweden,1992,male,145.01999999999998
4078,Sweden,1993,female,56.0
4079,Sweden,1993,male,144.97000000000003
4080,Sweden,1994,female,53.11
4081,Sweden,1994,male,142.58
4082,Sweden,1995,female,54.57
4083,Sweden,1995,male,137.15
4084,Sweden,1996,female,50.239999999999995
4085,Sweden,1996,male,128.0
4086,Sweden,1997,female,44.25999999999999
4087,Sweden,1997,male,122.92999999999999
4088,Sweden,1998,female,45.89000000000001
4089,Sweden,1998,male,129.91
4090,Sweden,1999,female,46.22
4091,Sweden,1999,male,126.41999999999999
4092,Sweden,2000,female,41.81
4093,Sweden,2000,male,120.69000000000001
4094,Sweden,2001,female,45.8
4095,Sweden,2001,male,121.69
4096,Sweden,2002,female,40.89
4097,Sweden,2002,male,121.82000000000001
4098,Sweden,2003,female,45.31
4099,Sweden,2003,male,108.1
4100,Sweden,2004,female,40.78
4101,Sweden,2004,male,116.63000000000001
4102,Sweden,2005,female,47.76
4103,Sweden,2005,male,116.86
4104,Sweden,2006,female,48.09
4105,Sweden,2006,male,112.67
4106,Sweden,2007,female,38.660000000000004
4107,Sweden,2007,male,108.73
4108,Sweden,2008,female,40.42
4109,Sweden,2008,male,115.26
4110,Sweden,2009,female,42.07
4111,Sweden,2009,male,118.33
4112,Sweden,2010,female,36.05
4113,Sweden,2010,male,110.49000000000001
4114,Sweden,2011,female,39.72
4115,Sweden,2011,male,102.05
4116,Sweden,2012,female,39.06999999999999
4117,Sweden,2012,male,109.03999999999999
4118,Sweden,2013,female,45.17000000000001
4119,Sweden,2013,male,113.03000000000002
4120,Sweden,2014,female,42.93
4121,Sweden,2014,male,106.12
4122,Sweden,2015,female,40.300000000000004
4123,Sweden,2015,male,109.0
4124,Sweden,2016,female,41.019999999999996
4125,Sweden,2016,male,97.82000000000001
4126,Switzerland,1995,female,66.21000000000001
4127,Switzerland,1995,male,216.86
4128,Switzerland,1996,female,70.69
4129,Switzerland,1996,male,209.19999999999996
4130,Switzerland,1997,female,68.61
4131,Switzerland,1997,male,198.16
4132,Switzerland,1998,female,61.36
4133,Switzerland,1998,male,212.05999999999997
4134,Switzerland,1999,female,62.05
4135,Switzerland,1999,male,189.92999999999998
4136,Switzerland,2000,female,66.98
4137,Switzerland,2000,male,199.21999999999997
4138,Switzerland,2001,female,66.32000000000001
4139,Switzerland,2001,male,195.36999999999998
4140,Switzerland,2002,female,77.10999999999999
4141,Switzerland,2002,male,196.59
4142,Switzerland,2003,female,72.74
4143,Switzerland,2003,male,169.92000000000002
4144,Switzerland,2004,female,71.28
4145,Switzerland,2004,male,170.99
4146,Switzerland,2005,female,65.67
4147,Switzerland,2005,male,180.51999999999998
4148,Switzerland,2006,female,72.30999999999999
4149,Switzerland,2006,male,169.32
4150,Switzerland,2007,female,74.25
4151,Switzerland,2007,male,181.56
4152,Switzerland,2008,female,73.43
4153,Switzerland,2008,male,164.08
4154,Switzerland,2009,female,39.42
4155,Switzerland,2009,male,140.70999999999998
4156,Switzerland,2010,female,38.72
4157,Switzerland,2010,male,121.8
4158,Switzerland,2011,female,38.67
4159,Switzerland,2011,male,129.55
4160,Switzerland,2012,female,38.27000000000001
4161,Switzerland,2012,male,127.11999999999999
4162,Switzerland,2013,female,37.559999999999995
4163,Switzerland,2013,male,132.70000000000002
4164,Switzerland,2014,female,37.830000000000005
4165,Switzerland,2014,male,124.26999999999998
4166,Switzerland,2015,female,36.82
4167,Switzerland,2015,male,127.83999999999999
4168,Thailand,1985,female,30.8
4169,Thailand,1985,male,51.74
4170,Thailand,1986,female,23.13
4171,Thailand,1986,male,48.78000000000001
4172,Thailand,1987,female,28.51
4173,Thailand,1987,male,53.309999999999995
4174,Thailand,1990,female,30.45
4175,Thailand,1990,male,65.47
4176,Thailand,1991,female,26.11
4177,Thailand,1991,male,60.35000000000001
4178,Thailand,1992,female,24.92
4179,Thailand,1992,male,58.18
4180,Thailand,1994,female,15.03
4181,Thailand,1994,male,41.24000000000001
4182,Thailand,1995,female,24.65
4183,Thailand,1995,male,68.87
4184,Thailand,1996,female,23.240000000000002
4185,Thailand,1996,male,69.81
4186,Thailand,1997,female,18.68
4187,Thailand,1997,male,67.69
4188,Thailand,1998,female,22.23
4189,Thailand,1998,male,77.33
4190,Thailand,1999,female,24.38
4191,Thailand,1999,male,84.64999999999999
4192,Thailand,2000,female,23.98
4193,Thailand,2000,male,82.12
4194,Thailand,2002,female,24.060000000000002
4195,Thailand,2002,male,79.06
4196,Thailand,2003,female,21.119999999999997
4197,Thailand,2003,male,70.04
4198,Thailand,2004,female,20.689999999999998
4199,Thailand,2004,male,65.37
4200,Thailand,2005,female,16.84
4201,Thailand,2005,male,61.150000000000006
4202,Thailand,2006,female,13.549999999999999
4203,Thailand,2006,male,55.49
4204,Thailand,2007,female,16.419999999999998
4205,Thailand,2007,male,62.72
4206,Thailand,2008,female,17.57
4207,Thailand,2008,male,60.61
4208,Thailand,2009,female,16.150000000000002
4209,Thailand,2009,male,62.40999999999999
4210,Thailand,2010,female,16.39
4211,Thailand,2010,male,64.11
4212,Thailand,2011,female,17.619999999999997
4213,Thailand,2011,male,59.97
4214,Thailand,2012,female,17.66
4215,Thailand,2012,male,63.029999999999994
4216,Thailand,2013,female,16.419999999999998
4217,Thailand,2013,male,63.14
4218,Thailand,2014,female,16.63
4219,Thailand,2014,male,60.33
4220,Thailand,2015,female,15.37
4221,Thailand,2015,male,65.78000000000002
4222,Thailand,2016,female,15.34
4223,Thailand,2016,male,61.97999999999999
4224,Trinidad and Tobago,1985,female,4.59
4225,Trinidad and Tobago,1985,male,25.580000000000002
4226,Trinidad and Tobago,1986,female,41.56
4227,Trinidad and Tobago,1986,male,81.57
4228,Trinidad and Tobago,1987,female,25.19
4229,Trinidad and Tobago,1987,male,130.35
4230,Trinidad and Tobago,1988,female,55.230000000000004
4231,Trinidad and Tobago,1988,male,173.51999999999998
4232,Trinidad and Tobago,1989,female,43.24
4233,Trinidad and Tobago,1989,male,154.92000000000002
4234,Trinidad and Tobago,1990,female,48.53000000000001
4235,Trinidad and Tobago,1990,male,137.85
4236,Trinidad and Tobago,1991,female,32.52
4237,Trinidad and Tobago,1991,male,121.02
4238,Trinidad and Tobago,1992,female,26.54
4239,Trinidad and Tobago,1992,male,167.85
4240,Trinidad and Tobago,1993,female,26.12
4241,Trinidad and Tobago,1993,male,135.40999999999997
4242,Trinidad and Tobago,1994,female,29.86
4243,Trinidad and Tobago,1994,male,129.54
4244,Trinidad and Tobago,1995,female,35.4
4245,Trinidad and Tobago,1995,male,207.53
4246,Trinidad and Tobago,1996,female,42.73
4247,Trinidad and Tobago,1996,male,153.63
4248,Trinidad and Tobago,1997,female,28.990000000000002
4249,Trinidad and Tobago,1997,male,160.4
4250,Trinidad and Tobago,1998,female,34.6
4251,Trinidad and Tobago,1998,male,161.44000000000003
4252,Trinidad and Tobago,1999,female,31.339999999999996
4253,Trinidad and Tobago,1999,male,113.97999999999999
4254,Trinidad and Tobago,2000,female,49.6
4255,Trinidad and Tobago,2000,male,148.72
4256,Trinidad and Tobago,2001,female,36.06
4257,Trinidad and Tobago,2001,male,169.27
4258,Trinidad and Tobago,2002,female,27.03
4259,Trinidad and Tobago,2002,male,131.98
4260,Trinidad and Tobago,2003,female,34.62
4261,Trinidad and Tobago,2003,male,123.63
4262,Trinidad and Tobago,2004,female,30.55
4263,Trinidad and Tobago,2004,male,157.73000000000002
4264,Trinidad and Tobago,2005,female,28.57
4265,Trinidad and Tobago,2005,male,115.57000000000001
4266,Trinidad and Tobago,2006,female,21.589999999999996
4267,Trinidad and Tobago,2006,male,112.30000000000001
4268,Trinidad and Tobago,2007,female,20.379999999999995
4269,Trinidad and Tobago,2007,male,123.20000000000002
4270,Trinidad and Tobago,2008,female,30.59
4271,Trinidad and Tobago,2008,male,147.66
4272,Trinidad and Tobago,2009,female,17.62
4273,Trinidad and Tobago,2009,male,102.62
4274,Trinidad and Tobago,2010,female,25.43
4275,Trinidad and Tobago,2010,male,125.07000000000001
4276,Trinidad and Tobago,2011,female,21.91
4277,Trinidad and Tobago,2011,male,116.78
4278,Turkey,2009,female,5.1899999999999995
4279,Turkey,2009,male,16.099999999999998
4280,Turkey,2010,female,7.680000000000001
4281,Turkey,2010,male,24.01
4282,Turkey,2011,female,5.47
4283,Turkey,2011,male,17.599999999999998
4284,Turkey,2012,female,7.05
4285,Turkey,2012,male,21.35
4286,Turkey,2013,female,8.649999999999999
4287,Turkey,2013,male,26.770000000000007
4288,Turkey,2014,female,7.3500000000000005
4289,Turkey,2014,male,23.48
4290,Turkey,2015,female,7.05
4291,Turkey,2015,male,21.42
4292,Turkmenistan,1987,female,65.25
4293,Turkmenistan,1987,male,108.36000000000001
4294,Turkmenistan,1988,female,51.6
4295,Turkmenistan,1988,male,110.85000000000001
4296,Turkmenistan,1989,female,42.86
4297,Turkmenistan,1989,male,92.47000000000001
4298,Turkmenistan,1990,female,60.46999999999999
4299,Turkmenistan,1990,male,111.53999999999998
4300,Turkmenistan,1991,female,38.1
4301,Turkmenistan,1991,male,88.84
4302,Turkmenistan,1992,female,41.93
4303,Turkmenistan,1992,male,69.92
4304,Turkmenistan,1993,female,31.75
4305,Turkmenistan,1993,male,83.67999999999999
4306,Turkmenistan,1994,female,55.53
4307,Turkmenistan,1994,male,61.39000000000001
4308,Turkmenistan,1995,female,17.800000000000004
4309,Turkmenistan,1995,male,72.64
4310,Turkmenistan,1996,female,26.64
4311,Turkmenistan,1996,male,77.0
4312,Turkmenistan,1997,female,21.63
4313,Turkmenistan,1997,male,79.34
4314,Turkmenistan,1998,female,38.23
4315,Turkmenistan,1998,male,98.27000000000001
4316,Turkmenistan,1999,female,35.07
4317,Turkmenistan,1999,male,109.99
4318,Turkmenistan,2000,female,30.580000000000002
4319,Turkmenistan,2000,male,81.55000000000001
4320,Turkmenistan,2001,female,20.23
4321,Turkmenistan,2001,male,113.23
4322,Turkmenistan,2002,female,22.290000000000003
4323,Turkmenistan,2002,male,93.14
4324,Turkmenistan,2003,female,25.13
4325,Turkmenistan,2003,male,81.89000000000001
4326,Turkmenistan,2004,female,27.200000000000003
4327,Turkmenistan,2004,male,85.6
4328,Turkmenistan,2005,female,24.549999999999997
4329,Turkmenistan,2005,male,109.64000000000001
4330,Turkmenistan,2006,female,29.06
4331,Turkmenistan,2006,male,114.78
4332,Turkmenistan,2007,female,23.12
4333,Turkmenistan,2007,male,73.57000000000001
4334,Turkmenistan,2008,female,28.290000000000003
4335,Turkmenistan,2008,male,89.29
4336,Turkmenistan,2009,female,8.47
4337,Turkmenistan,2009,male,34.07
4338,Turkmenistan,2010,female,9.61
4339,Turkmenistan,2010,male,36.14
4340,Turkmenistan,2011,female,8.5
4341,Turkmenistan,2011,male,23.130000000000003
4342,Turkmenistan,2012,female,6.39
4343,Turkmenistan,2012,male,24.21
4344,Turkmenistan,2013,female,5.63
4345,Turkmenistan,2013,male,17.66
4346,Turkmenistan,2014,female,9.17
4347,Turkmenistan,2014,male,18.98
4348,Turkmenistan,2015,female,9.95
4349,Turkmenistan,2015,male,18.53
4350,Ukraine,1987,female,63.220000000000006
4351,Ukraine,1987,male,230.82000000000002
4352,Ukraine,1988,female,61.66
4353,Ukraine,1988,male,225.06000000000003
4354,Ukraine,1989,female,63.35
4355,Ukraine,1989,male,252.96999999999997
4356,Ukraine,1990,female,58.21
4357,Ukraine,1990,male,238.48999999999998
4358,Ukraine,1991,female,57.980000000000004
4359,Ukraine,1991,male,239.93
4360,Ukraine,1992,female,58.11000000000001
4361,Ukraine,1992,male,264.38
4362,Ukraine,1993,female,63.79
4363,Ukraine,1993,male,288.32000000000005
4364,Ukraine,1994,female,67.37
4365,Ukraine,1994,male,316.92
4366,Ukraine,1995,female,62.61000000000001
4367,Ukraine,1995,male,334.05999999999995
4368,Ukraine,1996,female,62.08
4369,Ukraine,1996,male,341.34000000000003
4370,Ukraine,1997,female,65.65
4371,Ukraine,1997,male,330.02
4372,Ukraine,1998,female,67.18
4373,Ukraine,1998,male,322.96999999999997
4374,Ukraine,1999,female,64.17999999999999
4375,Ukraine,1999,male,311.87999999999994
4376,Ukraine,2000,female,63.589999999999996
4377,Ukraine,2000,male,313.6
4378,Ukraine,2001,female,53.36
4379,Ukraine,2001,male,294.78000000000003
4380,Ukraine,2002,female,51.919999999999995
4381,Ukraine,2002,male,292.13
4382,Ukraine,2003,female,51.72999999999999
4383,Ukraine,2003,male,285.34000000000003
4384,Ukraine,2004,female,45.769999999999996
4385,Ukraine,2004,male,261.28
4386,Ukraine,2005,female,43.12
4387,Ukraine,2005,male,254.06
4388,Ukraine,2006,female,41.339999999999996
4389,Ukraine,2006,male,241.44999999999996
4390,Ukraine,2007,female,40.39
4391,Ukraine,2007,male,240.73000000000002
4392,Ukraine,2008,female,42.16
4393,Ukraine,2008,male,232.33999999999997
4394,Ukraine,2009,female,42.940000000000005
4395,Ukraine,2009,male,236.32000000000002
4396,Ukraine,2010,female,40.29
4397,Ukraine,2010,male,222.78
4398,Ukraine,2011,female,42.089999999999996
4399,Ukraine,2011,male,221.91
4400,Ukraine,2012,female,43.089999999999996
4401,Ukraine,2012,male,225.38000000000002
4402,Ukraine,2014,female,41.83
4403,Ukraine,2014,male,208.67
4404,Ukraine,2015,female,38.08
4405,Ukraine,2015,male,206.64
4406,United Arab Emirates,2005,female,5.28
4407,United Arab Emirates,2005,male,10.77
4408,United Arab Emirates,2006,female,8.440000000000001
4409,United Arab Emirates,2006,male,8.11
4410,United Arab Emirates,2007,female,7.46
4411,United Arab Emirates,2007,male,8.53
4412,United Arab Emirates,2008,female,4.09
4413,United Arab Emirates,2008,male,7.77
4414,United Arab Emirates,2009,female,3.61
4415,United Arab Emirates,2009,male,8.120000000000001
4416,United Arab Emirates,2010,female,5.930000000000001
4417,United Arab Emirates,2010,male,16.78
4418,United Kingdom,1985,female,34.900000000000006
4419,United Kingdom,1985,male,81.55
4420,United Kingdom,1986,female,30.52
4421,United Kingdom,1986,male,81.48999999999998
4422,United Kingdom,1987,female,27.3
4423,United Kingdom,1987,male,76.50999999999999
4424,United Kingdom,1988,female,28.43
4425,United Kingdom,1988,male,86.11999999999999
4426,United Kingdom,1989,female,23.559999999999995
4427,United Kingdom,1989,male,75.63
4428,United Kingdom,1990,female,22.930000000000003
4429,United Kingdom,1990,male,80.41000000000001
4430,United Kingdom,1991,female,21.619999999999997
